Id,SalePrice
2735,142432.000438896
2736,131403.60580191785
2737,123042.61649052124
2738,131532.06212589052
2739,149382.51782293024
2740,140866.35533884703
2741,142399.772119208
2742,158746.42582912196
2743,166361.62848233304
2744,169503.07250240783
2745,143079.81514951773
2746,143412.53724271082
2747,154810.4742815824
2748,117178.1098496893
2749,131498.82615557895
2750,112537.84674749896
2751,139734.2214816294
2752,176441.1978649377
2753,153767.12205189944
2754,223245.39016736124
2755,139517.5689121543
2756,91281.76415632945
2757,64253.80488385307
2758,87735.06677179062
2759,172112.4010677227
2760,132133.9352069127
2761,138658.84626526502
2762,135928.615751917
2763,189614.93036709062
2764,145009.08826303284
2765,279915.5844494038
2766,139550.32045599679
2767,77741.11714565754
2768,122419.62675190158
2769,145328.6158942912
2770,138023.7367735908
2771,96929.10176917748
2772,96460.13139118534
2773,177008.42321368994
2774,160666.64964504552
2775,124531.12480986747
2776,149689.382004785
2777,160868.7258450362
2778,133176.2065540345
2779,128489.89881033683
2780,101653.96282658377
2781,89401.45344109391
2782,97697.09898211632
2783,108797.54375212197
2784,128520.40024756244
2785,137275.80435706908
2786,57255.90690543805
2787,127883.14601346897
2788,60761.97940407321
2789,169476.39253834274
2790,98757.64653138258
2791,36763.317419574945
2792,68346.64811141719
2793,172588.83253330865
2794,91295.85313201591
2795,128990.79090139526
2796,103162.57933144039
2797,225768.5677101171
2798,111490.2750620729
2799,115797.11292610341
2800,65053.91667849792
2801,114643.93729063927
2802,128086.4387635456
2803,174796.9792988546
2804,122221.20417987113
2805,104160.60390483006
2806,67174.08836426493
2807,215745.50371052918
2808,153831.71673097753
2809,122831.43976138579
2810,128608.75598826527
2811,167148.47122138238
2812,185093.58312633086
2813,153318.33390856104
2814,159297.47391382593
2815,109765.94880290143
2816,179468.5067885568
2817,140148.08444115752
2818,123344.83353082673
2819,174111.48473351367
2820,132712.92749736295
2821,107338.23923988861
2822,166844.73429210007
2823,307217.02833133715
2824,184263.34840631147
2825,170087.578292434
2826,137119.46290131845
2827,131888.12360356585
2828,241876.43347363302
2829,217665.61539837823
2830,226086.79441269732
2831,183965.01636711776
2832,244396.32863675675
2833,320215.5316186318
2834,236649.5987192752
2835,229188.04137340083
2836,195008.41426431353
2837,170052.9115517541
2838,148245.35894829
2839,165884.2203069966
2840,211771.4902566414
2841,201092.51668491506
2842,221835.45719896525
2843,149809.85619460128
2844,185824.47073247598
2845,131326.82769044023
2846,204000.3682844754
2847,222484.17369184957
2848,207919.9739021737
2849,197920.8275783771
2850,266391.61511966574
2851,204419.81563819887
2852,230149.6040367569
2853,226452.14434330806
2854,137434.58795619826
2855,205783.62567847234
2856,205917.72519362404
2857,190138.48020153178
2858,210282.83723554027
2859,72658.7807002666
2860,130447.46824130556
2861,121622.5035264598
2862,173103.04588064353
2863,136829.435829669
2864,255591.68828546314
2865,143936.66968837602
2866,126592.80611609994
2867,82825.93374942383
2868,95443.38379581622
2869,100615.75467595225
2870,93945.21900942933
2871,43656.80385358329
2872,37825.43908499344
2873,77490.25180566125
2874,149539.2212875724
2875,116971.62834532803
2876,154329.62551913538
2877,158294.86719627224
2878,156615.45687810786
2879,141575.065523847
2880,107640.6529797609
2881,142503.69157013716
2882,201446.41526292905
2883,207490.98958324746
2884,186980.90010367648
2885,189378.04002575588
2886,253860.44770471926
2887,119033.20613928791
2888,151776.50643867382
2889,38840.80136496993
2890,76678.65475209849
2891,149449.3159048512
2892,5919.154865073855
2893,69684.37770773156
2894,14885.759388527134
2895,347018.0008100978
2896,286124.64412495715
2897,225827.34876646835
2898,137720.9902734852
2899,210082.51602119196
2900,167498.0570722773
2901,171246.36091318226
2902,166850.4788036776
2903,311615.5463470147
2904,354548.61771561846
2905,94032.64204413304
2906,205759.51561041235
2907,106267.22524451301
2908,125450.09952498693
2909,133418.58600887028
2910,50996.08526676707
2911,69630.0360592585
2912,159872.0382909804
2913,70446.33017502876
2914,62705.5330237546
2915,78243.87996063149
2916,77966.11151874356
2917,171415.33580924466
2918,105238.50782798883
2919,223740.86988931743
